customer_id,name,email,phone,address,registration_date,loyalty_status,country_code,transaction_id,amount,transaction_date,product_category,payment_method,store_location
482,Paula Anderson,paulaanderson@example.com,+57 2869736439,"3992 Hannah Flat Suite 078, East Adamfort, CO 64440",09-09-2023,Gold,CO,182,4594.95,2025-03-08 12:27:53,Clothing,Cash,Chicago
483,Emily Anderson,jamesbarnes@example.com,+1 8287105049,"8494 Denise Spring, Hollyport, NV 97768",31-07-2023,Bronze,NV,877,1242.55,2025-01-17 03:11:32,Clothing,Debit Card,Chicago
483,Emily Anderson,jamesbarnes@example.com,+1 8287105049,"8494 Denise Spring, Hollyport, NV 97768",31-07-2023,Bronze,NV,937,2544.59,2025-03-16 04:38:08,Beauty,Cash,Chicago
486,Cody Fuentes,linda64@example.org,+249 xxx-xxx-xxxx,"388 Laura Green, East Douglastown, SD 30250",12-04-2024,Silver,SD,136,4597.5,2025-03-24 17:03:16,Beauty,Credit Card,Miami
486,Cody Fuentes,linda64@example.org,+249 xxx-xxx-xxxx,"388 Laura Green, East Douglastown, SD 30250",12-04-2024,Silver,SD,373,4866.21,2025-02-10 08:37:28,Home,Debit Card,Los Angeles
486,Cody Fuentes,linda64@example.org,+249 xxx-xxx-xxxx,"388 Laura Green, East Douglastown, SD 30250",12-04-2024,Silver,SD,678,2972.65,2025-01-03 02:10:04,Sports,PayPal,Chicago
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,OR,157,4240.74,2025-04-05 23:06:28,Beauty,PayPal,New York
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,OR,417,2354.0,2025-01-07 11:41:06,Sports,PayPal,Los Angeles
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,OR,539,4427.08,2025-03-24 12:27:59,Electronics,Debit Card,Chicago
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,OR,720,2432.17,2025-01-21 20:14:55,Beauty,Cash,Online
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,OR,927,2250.71,2025-04-27 19:49:08,Home,Credit Card,Chicago
489,Brandon Brown,catherinelloyd@example.com,+1 6646814966,"43687 Megan Burgs, South Katherine, WY 77537",26-09-2024,Bronze,WY,919,1557.84,2025-05-27 15:29:47,Home,Credit Card,New York
491,Jessica Zuniga,justin95@example.com,+971 5379889918,"Unit 5249 Box 5812, DPO AE 20689",27-04-2024,Bronze,AE,75,2100.21,2025-05-03 16:31:57,Clothing,Cash,Chicago
493,Lauren Merritt,joshua39@example.com,+1-664 6347538762,"88792 Webster Glens Apt. 204, Edwardtown, MS 51201",08-10-2023,Silver,MS,113,3127.99,2025-03-14 07:15:14,Electronics,PayPal,Chicago
495,Emily Walsh,michael22@example.org,+356 8516514479,"4858 Amy Fork, East Carolyntown, MT 49445",16-03-2025,Bronze,MT,843,1923.08,2025-05-17 07:54:58,Home,Debit Card,Online
496,Brian Paul,evansalexandra@example.org,+853 9815008617,"90246 Meyers Haven Apt. 312, East Stacy, MO 46363",04-08-2023,Silver,MO,220,3061.88,2025-02-01 11:15:21,Electronics,PayPal,Online
496,Brian Paul,evansalexandra@example.org,+853 9815008617,"90246 Meyers Haven Apt. 312, East Stacy, MO 46363",04-08-2023,Silver,MO,793,2000.34,2025-04-26 18:50:26,Electronics,PayPal,Miami
497,John Lopez,mariakeith@example.org,+692 7018472841,"42879 Briggs Streets Suite 122, Lake Anthony, MH 12293",22-10-2024,Silver,MH,733,4879.74,2025-01-16 06:37:36,Electronics,Cash,Online
501,David Shields,joseph84@example.net,+1 1221935560,"782 Mark Stravenue, South Erika, MI 19919",18-02-2024,Bronze,MI,434,2621.8,2025-03-10 01:20:47,Electronics,Debit Card,Online
504,Benjamin Johnson,jeffery23@example.net,+1 8124027383,"921 Davis Lights, Laurabury, WI 45843",16-06-2024,Silver,WI,676,1039.99,2025-04-13 12:18:16,Electronics,PayPal,Online
504,Benjamin Johnson,jeffery23@example.net,+1 8124027383,"921 Davis Lights, Laurabury, WI 45843",16-06-2024,Silver,WI,716,3225.42,2025-05-23 16:49:02,Clothing,Cash,Miami
505,James Mcneil,kaufmanangela@example.com,+972 9193757324,"277 Brian Flats Apt. 704, Port Charles, IL 15497",09-09-2023,Gold,IL,309,2880.67,2025-04-29 00:55:33,Electronics,Credit Card,Online
507,Kevin Flores,scarrillo@example.org,+856 1254186652,"08288 Travis Grove, Robertfort, LA 07233",28-11-2024,Silver,LA,150,1548.34,2025-02-28 14:33:48,Home,Cash,New York
507,Kevin Flores,scarrillo@example.org,+856 1254186652,"08288 Travis Grove, Robertfort, LA 07233",28-11-2024,Silver,LA,494,2939.6,2025-05-30 13:45:28,Clothing,Cash,Miami
508,Ronald Harvey,lawsonkristen@example.org,+687 9424507834,"757 Paula Heights, Corymouth, NC 42340",26-06-2023,Gold,NC,759,2922.08,2025-04-16 21:31:49,Home,Debit Card,Chicago
509,Monique Malone,ebailey@example.com,+1-671 4486895788,"268 Crystal View Apt. 789, North Brittany, GU 65449",28-03-2025,Bronze,GU,52,1589.99,2025-05-18 16:10:22,Clothing,Cash,Chicago
511,Kaitlin Drake,charles91@example.org,+971 8117531690,"USNV Stone, FPO AE 78689",02-02-2025,Gold,AE,362,4310.65,2025-03-25 17:45:07,Clothing,Credit Card,New York
513,Janet Meyer,williamsclaudia@example.org,+680 7434923649,"0842 Galloway Islands Suite 688, North Theodoremouth, PW 40896",18-08-2023,Bronze,PW,174,4212.29,2025-04-02 17:01:13,Home,PayPal,New York
514,Christina Mendoza,nortonamber@example.net,+49 8223665583,"8814 Victor Prairie, Port Jeffrey, DE 11958",29-08-2024,Silver,DE,573,1679.76,2025-06-14 06:06:33,Sports,PayPal,Online
514,Christina Mendoza,nortonamber@example.net,+49 8223665583,"8814 Victor Prairie, Port Jeffrey, DE 11958",29-08-2024,Silver,DE,965,2633.39,2025-01-26 02:27:58,Clothing,Cash,Online
515,Joseph Kennedy,alex17@example.net,+1 7587064951,"Unit 5195 Box 0094, DPO AP 54993",21-12-2023,Gold,AP,699,4306.89,2025-03-31 08:01:12,Beauty,PayPal,Online
516,Blake Hernandez,hectorthompson@example.org,+355 8769244087,"5534 Dennis Cliffs, Port Joshuaborough, AL 80681",16-05-2025,Gold,AL,722,2695.54,2025-06-03 19:39:25,Beauty,Debit Card,Online
516,Blake Hernandez,hectorthompson@example.org,+355 8769244087,"5534 Dennis Cliffs, Port Joshuaborough, AL 80681",16-05-2025,Gold,AL,840,4669.1,2025-04-20 22:06:52,Sports,Cash,Online
518,Tamara Anderson,eric01@example.com,+971 7164636376,"USCGC Leblanc, FPO AE 53051",07-02-2025,Bronze,AE,459,4348.74,2025-03-25 01:02:43,Beauty,PayPal,Chicago
519,Michael Carter,amber60@example.net,+1-345 3783535810,"02563 Daniel Walks Apt. 510, Lake Robertberg, KY 04899",14-12-2023,Gold,KY,755,2480.56,2025-01-16 17:21:37,Sports,Debit Card,New York
520,Shawn Horn,mrobinson@example.org,+62 9418419155,"0035 Washington Route Suite 113, North Hannahberg, ID 61146",30-12-2023,Silver,ID,480,3120.78,2025-01-07 18:59:52,Clothing,Cash,Los Angeles
521,Lauren Jackson,mjimenez@example.net,+91 8352071892,"31965 Bowers Expressway, West Jose, IN 29055",23-05-2025,Gold,IN,844,3968.51,2025-03-05 23:56:22,Clothing,Debit Card,New York
524,Amber Medina,iharvey@example.com,+1 8461797634,"4425 Adkins Ranch, New Darrenborough, NJ 26665",19-07-2024,Gold,NJ,363,3384.85,2025-02-12 05:35:29,Home,PayPal,Online
524,Amber Medina,iharvey@example.com,+1 8461797634,"4425 Adkins Ranch, New Darrenborough, NJ 26665",19-07-2024,Gold,NJ,850,2532.5501263157894,2025-01-05 01:40:20,Sports,Credit Card,Los Angeles
526,Cristina Blake,wwebb@example.org,+1 xxx-xxx-xxxx,"748 Colleen Circles, Maynardtown, NH 62583",04-06-2025,Silver,NH,924,2521.09,2025-06-16 02:32:47,Clothing,Cash,Miami
527,Maria Moore,alexisvega@example.net,+1 xxx-xxx-xxxx,"756 Gutierrez Meadow Apt. 520, West Sarahfurt, MI 97559",01-05-2025,Gold,MI,980,4424.47,2025-03-20 06:54:15,Sports,Credit Card,Online
531,Mrs. Ashley Flores MD,pamela91@example.org,+1 7545639423,"592 Joseph Points, East Wendyshire, WI 13694",29-04-2025,Silver,WI,85,4690.75,2025-02-20 01:20:03,Clothing,Debit Card,Chicago
532,Susan Ramirez,spencerjulia@example.org,+1 3346991571,"8297 Juan Flat Apt. 842, Amandaburgh, OH 93372",31-10-2024,Silver,OH,334,2370.22,2025-03-26 12:32:29,Electronics,Debit Card,Los Angeles
532,Susan Ramirez,spencerjulia@example.org,+1 3346991571,"8297 Juan Flat Apt. 842, Amandaburgh, OH 93372",31-10-2024,Silver,OH,972,4333.14,2025-06-03 03:09:12,Electronics,Cash,Online
534,Barbara Dorsey,archervalerie@example.com,+1 1823894765,"6448 Grant Land Apt. 239, East Deborah, WV 61428",16-09-2023,Bronze,WV,30,2749.55,2025-05-20 00:18:26,Electronics,Debit Card,Miami
534,Barbara Dorsey,archervalerie@example.com,+1 1823894765,"6448 Grant Land Apt. 239, East Deborah, WV 61428",16-09-2023,Bronze,WV,97,2013.88,2025-01-15 08:36:38,Sports,PayPal,Online
534,Barbara Dorsey,archervalerie@example.com,+1 1823894765,"6448 Grant Land Apt. 239, East Deborah, WV 61428",16-09-2023,Bronze,WV,564,3123.01,2025-02-26 02:59:44,Sports,Credit Card,Miami
541,Cameron Olsen,nwilkins@example.org,+1 9119686703,"468 Kevin Springs Apt. 767, Wendyburgh, CT 03556",07-10-2024,Silver,CT,112,2660.53,2025-05-30 17:31:16,Electronics,Credit Card,Online
541,Cameron Olsen,nwilkins@example.org,+1 9119686703,"468 Kevin Springs Apt. 767, Wendyburgh, CT 03556",07-10-2024,Silver,CT,583,1843.44,2025-03-09 09:07:15,Sports,Debit Card,Los Angeles
542,William Adams,jacksonchloe@example.com,+1 3298355057,"1445 Perkins Club Apt. 998, Arielhaven, TX 44131",16-10-2024,Bronze,TX,179,4636.94,2025-03-29 02:45:23,Beauty,PayPal,Online
542,William Adams,jacksonchloe@example.com,+1 3298355057,"1445 Perkins Club Apt. 998, Arielhaven, TX 44131",16-10-2024,Bronze,TX,416,2049.09,2025-04-15 11:25:25,Home,PayPal,Online
543,Dale Carey,laura17@example.net,+1 8558912585,"931 Charles Roads, New Christophertown, CA 85860",04-05-2024,Bronze,CA,767,2532.5501263157894,2025-01-27 17:32:45,Home,PayPal,Miami
544,Dylan King,kevin69@example.net,+1 3262924003,"687 Lauren Well Apt. 260, Greenetown, TX 22762",23-10-2023,Bronze,TX,268,2440.94,2025-02-03 08:06:00,Home,Credit Card,New York
547,Phillip Holt,vadams@example.org,+1 2517484321,"95267 Moore Locks Apt. 980, East Lisamouth, AK 77227",24-03-2025,Silver,AK,5,3063.28,2025-06-14 04:28:53,Clothing,PayPal,Los Angeles
548,Sharon Cooper,nathan78@example.net,+1 1406024172,"7283 Cheryl Cliffs Suite 849, Lake Cynthia, UT 64746",21-01-2025,Silver,UT,11,3925.15,2025-02-20 05:53:17,Sports,Credit Card,Online
550,Steven Wilson,sroberts@example.com,+373 6225243847,"99839 Chambers Junctions, North Hannah, MD 43712",21-05-2025,Silver,MD,379,3174.61,2025-01-31 18:53:56,Electronics,PayPal,Miami
550,Steven Wilson,sroberts@example.com,+373 6225243847,"99839 Chambers Junctions, North Hannah, MD 43712",21-05-2025,Silver,MD,747,3553.6,2025-04-01 08:19:55,Home,Credit Card,New York
554,Charles Beltran,jennifermontgomery@example.com,+1 5207486800,"PSC 2683, Box 3197, APO AA 40732",05-07-2023,Bronze,AA,851,3721.88,2025-04-14 02:34:36,Beauty,Cash,Los Angeles
556,Jorge Suarez,anitaarmstrong@example.com,+692 4814029799,"937 Obrien Prairie, Reyesville, MH 59603",24-06-2024,Bronze,MH,672,4535.65,2025-04-06 08:03:27,Clothing,Credit Card,Miami
556,Jorge Suarez,anitaarmstrong@example.com,+692 4814029799,"937 Obrien Prairie, Reyesville, MH 59603",24-06-2024,Bronze,MH,979,2130.7,2025-03-29 18:26:37,Clothing,PayPal,New York
558,Mike Smith,justin24@example.com,+249 8273938347,"5221 Larry Isle Apt. 422, Alejandrobury, SD 00585",24-04-2025,Bronze,SD,251,1057.89,2025-04-30 01:58:09,Sports,Credit Card,New York
559,Dylan Nguyen,xmcfarland@example.net,+1-284 6359207996,"6930 Michael Flat, Blackview, VI 13862",07-04-2024,Gold,VI,608,2093.69,2025-02-16 06:13:31,Clothing,Credit Card,New York
559,Dylan Nguyen,xmcfarland@example.net,+1-284 6359207996,"6930 Michael Flat, Blackview, VI 13862",07-04-2024,Gold,VI,894,4291.48,2025-02-12 20:01:26,Electronics,Credit Card,Online
560,Catherine Delgado,eroberts@example.com,+248 3477761570,"529 Matthew Plain Apt. 562, East Andrew, SC 64468",24-08-2023,Gold,SC,515,1873.63,2025-04-24 02:11:07,Electronics,Cash,Online
563,Wanda Dalton,max85@example.net,+355 5673757173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",28-03-2024,Bronze,AL,566,2527.89,2025-01-07 10:04:48,Beauty,Debit Card,Online
563,Wanda Dalton,max85@example.net,+355 5673757173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",28-03-2024,Bronze,AL,982,3935.86,2025-01-24 02:35:42,Sports,Debit Card,New York
565,Erin Lee,egarcia@example.net,+687 2658551966,"7455 Roy Ways, Juliestad, NC 50525",17-10-2023,Silver,NC,1,2992.47,2025-03-10 01:20:54,Sports,Debit Card,New York
566,Jerry Flores,christopher84@example.com,+1 1301674974,"1256 Hughes Courts, East Danielberg, ND 81265",08-02-2024,Bronze,ND,230,2429.47,2025-03-31 13:45:45,Electronics,Cash,Online
566,Jerry Flores,christopher84@example.com,+1 1301674974,"1256 Hughes Courts, East Danielberg, ND 81265",08-02-2024,Bronze,ND,256,1966.37,2025-04-01 01:01:40,Sports,PayPal,New York
567,Eddie Velez,xmeadows@example.com,+54 7813595182,"59479 Fisher Ferry Apt. 868, Port Alexander, AR 10850",20-05-2024,Bronze,AR,901,4899.77,2025-06-02 15:25:53,Clothing,Credit Card,Miami
568,Erin Richard,juliagardner@example.net,+1-345 7688375244,"0505 Robert Greens, Port Heatherstad, KY 47124",13-11-2024,Bronze,KY,118,3350.57,2025-02-22 05:53:05,Clothing,Credit Card,Online
568,Erin Richard,juliagardner@example.net,+1-345 7688375244,"0505 Robert Greens, Port Heatherstad, KY 47124",13-11-2024,Bronze,KY,391,2906.7,2025-04-06 08:55:52,Electronics,PayPal,New York
568,Erin Richard,juliagardner@example.net,+1-345 7688375244,"0505 Robert Greens, Port Heatherstad, KY 47124",13-11-2024,Bronze,KY,526,4903.02,2025-05-27 18:12:22,Beauty,PayPal,Chicago
570,Mindy Smith,alexisvega@example.net,+39 7957799364,"06942 Anthony Islands, South Miguel, VA 65795",23-01-2024,Silver,VA,779,2292.32,2025-02-10 16:43:05,Beauty,Credit Card,Chicago
572,Ms. Stephanie Rodriguez MD,ms.stephanierodriguezmd@example.com,+57 9164689017,"11787 Catherine Divide, Russellmouth, CO 67747",26-07-2024,Bronze,CO,287,3008.61,2025-04-06 02:53:30,Home,Cash,Online
574,Samuel Martinez,kelly59@example.org,+1-284 7593118850,"81258 Brock Lakes Apt. 336, Stephentown, VI 45973",28-03-2024,Bronze,VI,830,4411.81,2025-04-04 05:25:49,Home,Cash,Chicago
575,Logan Obrien,jason40@example.org,+1 7079115539,"31096 Jasmine Branch Suite 696, Gibsonville, ND 32488",24-08-2023,Gold,ND,481,2698.86,2025-03-24 05:04:01,Beauty,Cash,Miami
576,Melissa Lopez,yvette60@example.net,+212 7756657044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",15-10-2024,Silver,MA,12,1287.14,2025-03-22 02:04:41,Beauty,Credit Card,Miami
576,Melissa Lopez,yvette60@example.net,+212 7756657044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",15-10-2024,Silver,MA,111,2177.12,2025-01-09 03:39:56,Beauty,Credit Card,Chicago
576,Melissa Lopez,yvette60@example.net,+212 7756657044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",15-10-2024,Silver,MA,571,4347.46,2025-05-18 00:46:14,Electronics,Credit Card,Miami
579,Kristi Smith,sandramaxwell@example.net,+1 2196588084,"17984 Avila Creek Apt. 132, Wilsonhaven, FL 72820",29-05-2025,Silver,FL,14,2532.5501263157894,2025-04-16 20:54:47,Home,Cash,Online
579,Kristi Smith,sandramaxwell@example.net,+1 2196588084,"17984 Avila Creek Apt. 132, Wilsonhaven, FL 72820",29-05-2025,Silver,FL,691,4035.73,2025-01-10 18:58:07,Sports,Credit Card,New York
581,Bernard Morse,tfoster@example.com,+1 7865395685,"6393 Black Mission Suite 619, Port Jasmine, MI 66324",17-03-2024,Bronze,MI,542,3681.02,2025-04-28 02:59:04,Beauty,PayPal,Miami
582,Kathy Cohen,bradley07@example.com,+1 6853601930,"USNV Rice, FPO AA 90752",21-01-2025,Bronze,AA,732,2259.09,2025-03-29 11:19:39,Home,Credit Card,Chicago
585,Mark Rocha,sarahjones@example.org,+1 5908824222,"5947 Johnson Trafficway Apt. 151, Ayersfurt, IA 68097",28-11-2024,Gold,IA,516,1106.26,2025-01-05 10:14:16,Home,Debit Card,Miami
586,Tony Hurley,jenniferhernandez@example.org,+248 6186613532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",22-11-2023,Gold,SC,423,1753.52,2025-03-18 01:56:59,Beauty,Cash,Miami
586,Tony Hurley,jenniferhernandez@example.org,+248 6186613532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",22-11-2023,Gold,SC,832,4904.92,2025-04-26 22:55:48,Home,PayPal,Los Angeles
587,Brett Rollins,paulmunoz@example.net,+1 5434496113,"46659 Travis Drives, Barkerborough, NV 44463",16-12-2023,Silver,NV,590,2353.34,2025-03-29 22:08:38,Clothing,Cash,New York
589,Ashley Perkins MD,james89@example.org,+91 3471195939,"8156 Bruce Lakes Apt. 367, Michaelshire, IN 08733",18-01-2025,Silver,IN,815,3656.1,2025-01-24 08:06:50,Clothing,PayPal,Los Angeles
596,Carol Shaffer,burnsscott@example.org,+507 7727829223,"81324 John Walk, Alanchester, PA 20064",23-10-2023,Bronze,PA,242,2177.23,2025-04-11 15:18:13,Home,Credit Card,Los Angeles
598,Melissa Adams,aimee17@example.net,+356 7868272392,"662 Kimberly Row Suite 993, Rebeccaborough, MT 26645",18-10-2023,Gold,MT,87,1632.77,2025-06-05 05:43:19,Clothing,PayPal,Miami
599,Jeremy Sparks,qwillis@example.com,+1-684 6029424637,"5929 Mary Drives Apt. 763, Derrickmouth, AS 94889",11-07-2024,Bronze,AS,870,3148.32,2025-05-26 01:04:55,Sports,Credit Card,Online
600,Jeffrey Dean,brentsullivan@example.net,+1 4228047399,"2193 Charles Locks Apt. 483, Lake Kristen, WI 28974",25-06-2023,Bronze,WI,258,4677.29,2025-03-25 11:47:44,Home,Credit Card,Chicago
603,Kelly Montgomery,jmartinez@example.org,+680 5446319250,"493 Peters Radial Suite 594, Joshuabury, PW 95924",19-01-2025,Bronze,PW,222,1617.81,2025-06-09 12:46:32,Electronics,Cash,Online
605,Kelly Crawford,umiller@example.com,+1 2364216391,"0906 Sandra Stravenue, East Charlotte, KS 82095",15-12-2023,Silver,KS,694,3791.69,2025-03-07 14:16:52,Electronics,Debit Card,New York
607,Bryan Miller,tamara10@example.org,+1-670 9273575650,"15831 Lewis Cliff Suite 525, Phillipsfort, MP 33526",30-10-2024,Gold,MP,160,1349.06,2025-05-02 10:29:10,Home,Debit Card,Online
609,Roberto Martinez,harveycaitlin@example.net,+1 5161858492,"USS Wheeler, FPO AA 80983",20-02-2024,Gold,AA,22,4341.42,2025-04-18 00:36:30,Sports,Cash,Online
609,Roberto Martinez,harveycaitlin@example.net,+1 5161858492,"USS Wheeler, FPO AA 80983",20-02-2024,Gold,AA,385,4141.97,2025-04-15 18:11:27,Home,Credit Card,Miami
610,Maria Donaldson,ddavis@example.net,+355 9944734388,"93478 Ingram Land Suite 110, Watsonhaven, AL 43330",07-01-2024,Bronze,AL,914,4419.84,2025-05-02 09:57:11,Beauty,Cash,Online
612,Ricky Levine,egomez@example.org,+1 6241223395,"79039 Daniel Drive, New Stacey, TX 69894",17-10-2023,Silver,TX,784,4594.53,2025-06-11 17:24:31,Home,Credit Card,New York
613,Thomas Palmer,gonzalesjoseph@example.net,+1 8757203690,"580 Rivera Village, Michaelchester, WV 48305",11-05-2024,Bronze,WV,646,2532.5501263157894,2025-04-27 09:50:48,Clothing,Credit Card,Chicago
613,Thomas Palmer,gonzalesjoseph@example.net,+1 8757203690,"580 Rivera Village, Michaelchester, WV 48305",11-05-2024,Bronze,WV,707,2047.22,2025-04-28 09:48:33,Beauty,PayPal,Chicago
614,Vicki Flores,wilsonamy@example.com,+1 3071601784,"USCGC Kemp, FPO AA 65184",21-03-2024,Bronze,AA,333,2124.25,2025-02-12 13:36:57,Sports,PayPal,Miami
615,David Ramos Jr.,durancharles@example.com,+1 8751849262,"969 Gomez Cape Apt. 332, Port Alejandro, VT 16899",19-08-2024,Silver,VT,7,3027.38,2025-03-18 15:59:16,Beauty,Credit Card,Chicago
616,Dr. Deborah Miller DDS,lperez@example.org,+692 7411446159,"2181 Johnston Groves Apt. 869, Port Megan, MH 71716",02-12-2024,Gold,MH,609,2041.02,2025-03-31 21:19:17,Home,Debit Card,New York
616,Dr. Deborah Miller DDS,lperez@example.org,+692 7411446159,"2181 Johnston Groves Apt. 869, Port Megan, MH 71716",02-12-2024,Gold,MH,727,2976.51,2025-05-18 05:32:25,Beauty,PayPal,Miami
617,Alexander Clarke,christinaboyer@example.org,+62 5983323980,"306 Willie Run Suite 366, Chadside, ID 62354",14-07-2023,Gold,ID,115,1006.88,2025-01-22 05:12:57,Electronics,Debit Card,Chicago
618,Christopher Green,flynnvalerie@example.org,+1 1343508245,"PSC 2578, Box 5028, APO AP 51761",25-10-2024,Bronze,AP,836,4083.59,2025-01-26 23:20:38,Beauty,Debit Card,Los Angeles
619,Matthew Johnson,jennifer33@example.com,+1 1949948272,"1634 Lopez Mall, Port Amyborough, OH 72189",02-08-2024,Bronze,OH,435,3789.7,2025-05-08 01:49:21,Beauty,Credit Card,Los Angeles
619,Matthew Johnson,jennifer33@example.com,+1 1949948272,"1634 Lopez Mall, Port Amyborough, OH 72189",02-08-2024,Bronze,OH,819,3816.74,2025-03-20 07:30:32,Home,Credit Card,Online
622,Valerie Taylor,thompsonzachary@example.org,+1 9967987181,"58045 Jennifer Meadows, Lindsayberg, WY 02565",07-08-2023,Bronze,WY,453,2566.29,2025-02-19 05:27:35,Sports,PayPal,Chicago
622,Valerie Taylor,thompsonzachary@example.org,+1 9967987181,"58045 Jennifer Meadows, Lindsayberg, WY 02565",07-08-2023,Bronze,WY,524,3498.67,2025-03-26 23:06:41,Clothing,Credit Card,Miami
623,Mary Joyce,shannon34@example.org,+1-684 4628807761,"7037 Miles Club, Donaldchester, AS 47164",17-07-2023,Bronze,AS,441,1815.83,2025-03-19 03:24:11,Electronics,Debit Card,Miami
623,Mary Joyce,shannon34@example.org,+1-684 4628807761,"7037 Miles Club, Donaldchester, AS 47164",17-07-2023,Bronze,AS,964,3667.92,2025-04-05 14:10:51,Clothing,Credit Card,Los Angeles
626,Carl Brown,garymiller@example.net,+1-284 4367749141,"82977 Thomas Parkway Suite 500, Burnsville, VI 93145",20-02-2025,Bronze,VI,752,2532.5501263157894,2025-01-20 07:30:15,Sports,Credit Card,New York
627,Jennifer Jordan,jwhite@example.com,+856 2179364790,"1019 Brittany Cove, Turnerburgh, LA 61344",07-06-2024,Bronze,LA,122,3969.06,2025-01-17 09:27:37,Home,Debit Card,New York
627,Jennifer Jordan,jwhite@example.com,+856 2179364790,"1019 Brittany Cove, Turnerburgh, LA 61344",07-06-2024,Bronze,LA,217,1725.83,2025-04-11 23:49:48,Home,Debit Card,Miami
628,Sheila Ramirez,richmondisabel@example.org,+1 5331404441,"3988 Martinez Villages Suite 653, Howardchester, RI 82521",07-10-2023,Gold,RI,313,4443.75,2025-05-10 23:44:34,Sports,PayPal,New York
628,Sheila Ramirez,richmondisabel@example.org,+1 5331404441,"3988 Martinez Villages Suite 653, Howardchester, RI 82521",07-10-2023,Gold,RI,731,4542.16,2025-01-17 11:34:05,Home,Credit Card,Online
632,Jacob Smith,rachelmartinez@example.net,+1-664 2591958939,"55182 Erica Street Apt. 707, South Julia, MS 74155",24-01-2024,Silver,MS,110,2532.5501263157894,2025-02-17 13:45:29,Sports,Cash,New York
636,Grace Jones,hgreen@example.org,+1 8598203736,"742 Poole Run, Shannonhaven, ME 70335",24-05-2025,Silver,ME,475,3628.2,2025-03-08 14:52:53,Beauty,PayPal,Online
638,Lori Carpenter,anthonyreed@example.com,+1 5961651646,"750 Laura Station Suite 132, West Reginaville, MI 62077",17-10-2024,Silver,MI,621,4000.22,2025-04-11 00:03:50,Clothing,Debit Card,Online
638,Lori Carpenter,anthonyreed@example.com,+1 5961651646,"750 Laura Station Suite 132, West Reginaville, MI 62077",17-10-2024,Silver,MI,754,3857.12,2025-03-17 16:56:42,Home,Cash,Los Angeles
638,Lori Carpenter,anthonyreed@example.com,+1 5961651646,"750 Laura Station Suite 132, West Reginaville, MI 62077",17-10-2024,Silver,MI,800,3688.46,2025-02-21 12:38:36,Sports,PayPal,Miami
642,Tiffany Fuller,robynross@example.com,+216 7727672062,"60042 Heather Well, East Jenniferside, TN 48717",12-06-2024,Gold,TN,482,2826.89,2025-04-30 11:18:10,Beauty,Cash,Chicago
642,Tiffany Fuller,robynross@example.com,+216 7727672062,"60042 Heather Well, East Jenniferside, TN 48717",12-06-2024,Gold,TN,766,2701.87,2025-05-12 00:11:05,Home,PayPal,New York
642,Tiffany Fuller,robynross@example.com,+216 7727672062,"60042 Heather Well, East Jenniferside, TN 48717",12-06-2024,Gold,TN,913,1546.61,2025-05-18 22:07:44,Sports,PayPal,New York
644,Jackson Lane,nathaniel56@example.org,+1 3549024366,"72314 Garcia Villages, South Tony, NV 09047",25-05-2024,Silver,NV,243,4522.92,2025-03-11 22:56:40,Sports,PayPal,Online
645,Tony Guerra,paularodriguez@example.com,+1 9782694588,"7174 Harrison Prairie, Smithshire, NY 43549",11-02-2025,Silver,NY,425,4282.09,2025-02-08 18:01:59,Home,Credit Card,Miami
648,Zachary Gutierrez,jguerrero@example.net,+1-284 1755198167,"9642 Garcia Isle, South Christopher, VI 34206",26-07-2024,Gold,VI,273,2716.77,2025-04-16 08:39:46,Electronics,Debit Card,New York
648,Zachary Gutierrez,jguerrero@example.net,+1-284 1755198167,"9642 Garcia Isle, South Christopher, VI 34206",26-07-2024,Gold,VI,971,2296.35,2025-06-05 03:43:38,Home,Credit Card,New York
650,Todd Owens,robert57@example.com,+1 4751254756,"012 Lee Field, Aprilmouth, RI 86285",19-04-2024,Bronze,RI,889,2667.77,2025-06-08 12:01:01,Electronics,Debit Card,Los Angeles
652,Lisa Walker DDS,jeffreymoore@example.net,+241 7233017915,"208 Daryl Square, New Judy, GA 57140",13-04-2025,Bronze,GA,778,2429.41,2025-04-18 22:45:19,Electronics,Debit Card,Chicago
